Bank,level,page_num,block_num,par_num,line_num,left,top,width,height,CEng,Ctha,CNum,CSym,label
Kbank,4,1,6,1,3,107,971,820,79,1,0,18,5,RefCode
Kbank,4,1,6,1,3,107,971,820,109,3,0,19,4,RefCode
Kbank,4,1,6,1,3,107,1002,427,29,0,0,18,0,RefCode
Kbank,4,1,6,1,3,125,926,579,79,0,0,18,3,RefCode
Kbank,4,1,6,1,3,281,786,277,31,6,0,4,3,NotUse
Kbank,4,1,6,1,3,281,786,385,31,0,0,15,0,NotUse
Kbank,4,1,6,1,3,282,786,383,31,0,0,15,0,NotUse
Kbank,4,1,6,1,3,282,786,384,31,0,0,15,0,NotUse
Kbank,4,1,6,1,3,282,786,514,31,0,0,20,0,NotUse
Kbank,4,1,6,1,3,283,703,286,43,3,8,0,2,NotUse
Kbank,4,1,6,1,3,283,778,435,39,0,17,0,5,NotUse
Kbank,4,1,6,1,3,284,786,382,31,0,0,15,0,NotUse
Kbank,4,1,6,1,4,49,1055,874,72,4,5,1,3,NotUse
Kbank,4,1,6,1,4,49,1063,874,68,0,6,0,3,NotUse
Kbank,4,1,6,1,4,49,1067,124,36,0,5,0,2,NotUse
Kbank,4,1,6,1,4,51,925,224,43,0,10,0,3,NotUse
Kbank,4,1,6,1,4,107,926,820,110,0,3,20,2,RefCode
Kbank,4,1,6,1,4,248,1094,286,36,0,3,7,2,Amount
Kbank,4,1,6,1,4,248,1139,286,36,0,3,7,2,Amount
Kbank,4,1,6,1,4,272,1094,262,36,0,3,6,2,Amount
Kbank,4,1,6,1,4,273,1094,261,36,0,3,6,2,Amount
Kbank,4,1,6,1,4,273,1094,650,50,2,3,6,2,Amount
Kbank,4,1,6,1,4,273,1139,261,36,0,3,6,2,Amount
Kbank,4,1,6,1,4,273,1210,261,36,0,3,6,2,Amount
Kbank,4,1,6,1,4,274,1094,260,36,0,3,6,2,Amount
Kbank,4,1,6,1,4,274,1139,260,36,0,3,6,2,Amount
Kbank,4,1,6,1,4,281,856,73,32,0,0,3,0,NotUse
Kbank,4,1,6,1,4,282,786,384,31,0,0,15,0,NotUse
Kbank,4,1,6,1,4,282,857,384,31,0,0,15,0,NotUse
Kbank,4,1,6,1,4,309,1094,225,31,0,3,5,1,Amount
Kbank,4,1,6,1,4,309,1139,225,31,0,3,5,1,Amount
Kbank,4,1,6,1,4,309,1210,225,31,0,3,5,1,Amount
Kbank,4,1,6,1,4,310,1094,224,31,0,3,5,1,Amount
Kbank,4,1,6,1,4,310,1094,613,39,0,4,5,2,Amount
Kbank,4,1,6,1,4,310,1139,224,31,0,3,5,1,Amount
Kbank,4,1,6,1,4,311,1094,223,31,0,3,5,1,Amount
Kbank,4,1,6,1,4,311,1139,223,31,0,3,5,1,Amount
Kbank,4,1,6,1,4,335,1068,199,31,0,3,4,1,Amount
Kbank,4,1,6,1,4,336,1068,198,31,0,3,4,1,Amount
Kbank,4,1,6,1,4,336,1094,198,31,0,3,4,1,Amount
Kbank,4,1,6,1,4,336,1095,198,30,0,3,4,1,Amount
Kbank,4,1,6,1,4,336,1139,198,31,0,3,4,1,Amount
Kbank,4,1,6,1,5,49,1011,874,59,2,5,0,2,NotUse
Kbank,4,1,6,1,5,51,1109,872,120,0,15,0,4,NotUse
Kbank,4,1,6,1,5,51,1137,231,35,0,10,0,3,NotUse
Kbank,4,1,6,1,5,51,1163,231,35,0,10,0,3,NotUse
Kbank,4,1,6,1,5,51,1208,231,35,0,10,0,3,NotUse
Kbank,4,1,6,1,5,51,1279,231,35,0,10,0,3,NotUse
Kbank,4,1,6,1,5,107,971,815,140,0,4,18,1,RefCode
Kbank,4,1,6,1,5,107,971,816,130,3,0,18,4,RefCode
Kbank,4,1,6,1,5,107,971,819,79,1,0,18,5,RefCode
Kbank,4,1,6,1,5,107,971,820,79,1,0,19,6,RefCode
Kbank,4,1,6,1,5,107,975,816,71,0,5,18,4,RefCode
Kbank,4,1,6,1,5,107,975,816,101,3,0,18,0,RefCode
Kbank,4,1,6,1,5,335,1052,588,141,0,5,4,1,Amount
Kbank,4,1,6,1,5,337,1139,197,31,0,3,4,1,Amount
Kbank,4,1,6,1,6,49,1015,874,112,2,7,0,3,NotUse
Kbank,4,1,6,1,6,49,1052,844,64,2,7,0,2,NotUse
Kbank,4,1,6,1,6,49,1056,874,71,0,6,0,2,NotUse
Kbank,4,1,6,1,6,49,1056,874,71,1,5,0,3,NotUse
Kbank,4,1,6,1,6,49,1056,874,71,2,5,0,2,NotUse
Kbank,4,1,6,1,6,49,1063,874,64,0,6,0,2,NotUse
Kbank,4,1,6,1,6,51,1194,653,80,0,10,0,6,NotUse
Kbank,4,1,6,1,6,51,1195,699,79,0,11,0,6,NotUse
Kbank,4,1,6,1,6,311,1094,223,31,0,3,5,1,Amount
Kbank,4,1,6,1,6,361,1234,173,31,0,3,3,1,NotUse
Kbank,4,1,6,1,6,361,1234,521,45,11,3,3,2,NotUse
Kbank,4,1,6,1,6,361,1279,173,31,0,3,3,1,NotUse
Kbank,4,1,6,1,6,361,1279,521,45,11,3,3,2,NotUse
Kbank,4,1,6,1,7,51,1159,729,66,0,11,0,3,NotUse
Kbank,4,1,6,1,7,311,1139,612,50,0,5,5,1,Amount
Kbank,4,1,6,1,7,335,1138,588,40,2,3,5,1,Amount
Kbank,4,1,6,1,7,335,1138,588,51,3,3,4,1,Amount
Kbank,4,1,6,1,7,335,1139,588,50,2,6,4,1,Amount
Kbank,4,1,6,1,7,336,1139,198,31,0,3,4,1,Amount
Kbank,4,1,6,1,8,51,1193,653,81,0,10,0,6,NotUse
Kbank,4,1,6,1,8,51,1194,678,80,0,11,0,6,NotUse
Kbank,4,1,7,1,1,44,597,176,176,0,0,0,1,NotUse
Kbank,4,1,7,1,1,44,620,176,176,0,0,0,1,NotUse
Kbank,4,1,7,1,1,46,642,173,117,0,0,0,1,NotUse
Kbank,4,1,7,1,1,46,655,179,135,0,0,0,1,NotUse
Kbank,4,1,7,1,1,49,1011,874,56,3,5,0,2,NotUse
Kbank,4,1,7,1,1,49,1022,124,36,0,5,0,2,NotUse
Kbank,4,1,7,1,1,49,1052,874,75,0,8,0,2,NotUse
Kbank,4,1,7,1,1,49,1056,874,71,0,6,0,2,NotUse
Kbank,4,1,7,1,1,49,1067,124,36,0,5,0,2,NotUse
Kbank,4,1,7,1,1,50,677,364,8,0,0,0,1,NotUse
Kbank,4,1,7,1,1,51,809,224,43,0,10,0,3,NotUse
Kbank,4,1,7,1,1,51,854,224,43,0,10,0,3,NotUse
Kbank,4,1,7,1,1,51,857,224,43,0,10,0,3,NotUse
Kbank,4,1,7,1,1,51,876,760,64,0,10,0,4,NotUse
Kbank,4,1,7,1,1,51,880,224,43,0,10,0,3,NotUse
Kbank,4,1,7,1,1,51,902,224,43,0,10,0,3,NotUse
Kbank,4,1,7,1,1,51,918,709,101,2,10,0,3,NotUse
Kbank,4,1,7,1,1,51,921,224,56,0,10,0,3,NotUse
Kbank,4,1,7,1,1,51,921,699,74,0,12,0,3,NotUse
Kbank,4,1,7,1,1,51,921,719,64,0,10,0,4,NotUse
Kbank,4,1,7,1,1,51,925,224,43,0,10,0,3,NotUse
Kbank,4,1,7,1,1,51,973,224,43,0,10,0,3,NotUse
Kbank,4,1,7,1,1,51,996,224,43,0,10,0,3,NotUse
Kbank,4,1,7,1,1,51,1133,872,96,0,11,0,6,NotUse
Kbank,4,1,7,1,1,51,1133,872,96,0,12,0,6,NotUse
Kbank,4,1,7,1,1,51,1193,653,81,0,10,0,6,NotUse
Kbank,4,1,7,1,1,51,1195,653,79,0,10,0,6,NotUse
Kbank,4,1,7,1,1,51,1208,231,35,0,10,0,3,NotUse
Kbank,4,1,7,1,1,53,589,155,29,0,10,0,3,NotUse
Kbank,4,1,7,1,1,54,630,156,155,0,0,0,1,NotUse
Kbank,4,1,7,1,1,60,647,631,113,0,0,16,4,NotUse
Kbank,4,1,7,1,1,60,647,632,113,0,0,16,4,NotUse
Kbank,4,1,7,1,1,62,1036,657,39,0,0,0,2,NotUse
Kbank,4,1,7,1,1,66,748,129,29,9,0,0,0,NotUse
Kbank,4,1,7,1,1,68,711,468,51,6,0,10,1,NotUse
Kbank,4,1,7,1,1,68,715,468,41,0,3,10,0,NotUse
Kbank,4,1,7,1,1,70,650,82,81,0,0,0,1,NotUse
Kbank,4,1,7,1,1,71,669,117,84,0,0,0,1,NotUse
Kbank,4,1,7,1,1,75,691,58,22,0,0,0,1,NotUse
Kbank,4,1,7,1,1,77,628,479,76,2,11,0,5,NotUse
Kbank,4,1,7,1,1,77,635,512,69,2,7,4,3,NotUse
Kbank,4,1,7,1,1,80,643,390,66,13,0,1,0,NotUse
Kbank,4,1,7,1,1,83,749,94,26,0,2,0,1,NotUse
Kbank,4,1,7,1,1,91,645,320,20,0,0,18,0,RefCode
Kbank,4,1,7,1,1,95,660,72,42,2,0,0,0,NotUse
Kbank,4,1,7,1,1,107,643,363,32,10,0,1,0,NotUse
Kbank,4,1,7,1,1,107,926,819,79,0,1,18,5,RefCode
Kbank,4,1,7,1,1,107,930,714,81,0,3,18,0,RefCode
Kbank,4,1,7,1,1,107,930,735,102,2,0,18,0,RefCode
Kbank,4,1,7,1,1,107,930,816,71,2,1,18,4,RefCode
Kbank,4,1,7,1,1,107,971,816,160,6,0,18,3,RefCode
Kbank,4,1,7,1,1,107,975,612,71,0,1,18,3,RefCode
Kbank,4,1,7,1,1,107,975,612,71,2,0,18,2,RefCode
Kbank,4,1,7,1,1,107,975,622,71,2,0,18,2,RefCode
Kbank,4,1,7,1,1,113,661,86,52,0,0,0,1,NotUse
Kbank,4,1,7,1,1,145,638,406,55,0,11,0,4,NotUse
Kbank,4,1,7,1,1,145,676,17,17,0,0,0,1,NotUse
Kbank,4,1,7,1,1,145,676,17,17,2,0,0,0,NotUse
Kbank,4,1,7,1,1,146,663,58,43,3,0,0,0,NotUse
Kbank,4,1,7,1,1,195,494,221,21,8,0,4,3,NotUse
Kbank,4,1,7,1,1,195,543,221,21,3,0,4,8,NotUse
Kbank,4,1,7,1,1,248,1094,286,36,0,3,7,2,Amount
Kbank,4,1,7,1,1,273,743,138,20,0,3,4,1,Amount
Kbank,4,1,7,1,1,280,629,377,46,0,15,0,7,NotUse
Kbank,4,1,7,1,1,281,643,290,32,11,0,0,0,NotUse
Kbank,4,1,7,1,1,281,709,248,37,0,10,0,3,NotUse
Kbank,4,1,7,1,1,281,714,158,37,5,0,0,3,NotUse
Kbank,4,1,7,1,1,281,715,255,31,0,0,10,0,NotUse
Kbank,4,1,7,1,1,281,715,261,31,6,0,4,2,NotUse
Kbank,4,1,7,1,1,281,763,277,31,6,0,4,3,NotUse
Kbank,4,1,7,1,1,281,763,385,31,0,0,15,0,NotUse
Kbank,4,1,7,1,1,281,785,73,32,3,0,0,0,NotUse
Kbank,4,1,7,1,1,281,785,359,32,13,0,0,0,NotUse
Kbank,4,1,7,1,1,281,786,21,31,0,0,1,0,NotUse
Kbank,4,1,7,1,1,281,786,255,31,0,0,10,0,NotUse
Kbank,4,1,7,1,1,281,786,260,31,6,0,4,2,NotUse
Kbank,4,1,7,1,1,281,786,261,30,6,0,4,2,NotUse
Kbank,4,1,7,1,1,281,786,261,31,0,0,7,6,NotUse
Kbank,4,1,7,1,1,281,786,261,31,6,0,4,2,NotUse
Kbank,4,1,7,1,1,281,786,277,31,0,0,6,7,NotUse
Kbank,4,1,7,1,1,281,786,277,31,0,0,6,8,NotUse
Kbank,4,1,7,1,1,281,786,277,31,0,0,7,7,NotUse
Kbank,4,1,7,1,1,281,786,277,31,0,0,8,7,NotUse
Kbank,4,1,7,1,1,281,786,277,31,5,0,4,4,NotUse
Kbank,4,1,7,1,1,281,786,277,31,6,0,4,3,NotUse
Kbank,4,1,7,1,1,281,786,277,31,7,0,4,3,NotUse
Kbank,4,1,7,1,1,281,786,321,31,0,0,8,9,NotUse
Kbank,4,1,7,1,1,281,787,261,30,6,0,4,2,NotUse
Kbank,4,1,7,1,1,281,857,277,31,6,0,4,3,NotUse
Kbank,4,1,7,1,1,282,632,274,42,0,11,0,5,NotUse
Kbank,4,1,7,1,1,282,632,421,55,0,17,0,8,NotUse
Kbank,4,1,7,1,1,282,632,570,55,0,20,0,9,NotUse
Kbank,4,1,7,1,1,282,637,252,47,0,10,0,3,NotUse
Kbank,4,1,7,1,1,282,786,357,31,0,0,14,0,NotUse
Kbank,4,1,7,1,1,282,786,358,31,0,0,14,0,NotUse
Kbank,4,1,7,1,1,282,786,383,31,0,0,15,0,NotUse
Kbank,4,1,7,1,1,282,786,384,31,0,0,15,0,NotUse
Kbank,4,1,7,1,1,282,786,514,31,0,0,20,0,NotUse
Kbank,4,1,7,1,1,283,643,154,32,7,0,0,0,NotUse
Kbank,4,1,7,1,1,283,715,154,30,7,0,0,0,NotUse
Kbank,4,1,7,1,1,284,715,330,31,0,0,13,0,NotUse
Kbank,4,1,7,1,1,284,786,329,31,0,0,13,0,NotUse
Kbank,4,1,7,1,1,311,1094,612,39,2,3,5,1,Amount
Kbank,4,1,7,1,1,311,1094,612,39,2,3,5,2,Amount
Kbank,4,1,7,1,1,335,1139,303,31,0,3,4,2,Amount
Kbank,4,1,7,1,1,336,1139,302,31,0,3,4,2,Amount
Kbank,4,1,7,1,1,361,1279,521,45,11,3,3,2,NotUse
Kbank,4,1,7,1,1,624,900,303,303,0,0,0,1,NotUse
Kbank,4,1,7,1,1,624,926,273,303,0,0,0,2,NotUse
Kbank,4,1,7,1,1,624,926,303,116,0,0,0,1,NotUse
Kbank,4,1,7,1,1,624,926,303,161,0,0,0,2,NotUse
Kbank,4,1,7,1,1,624,926,303,303,0,0,0,1,NotUse
Kbank,4,1,7,1,1,624,926,303,303,0,0,0,2,NotUse
Kbank,4,1,7,1,1,624,926,303,303,0,0,0,3,NotUse
Kbank,4,1,7,1,1,624,950,303,154,0,0,0,3,NotUse
Kbank,4,1,7,1,1,624,971,303,303,0,0,0,1,NotUse
Kbank,4,1,7,1,1,624,971,303,303,0,0,0,4,NotUse
Kbank,4,1,7,1,1,624,987,303,242,0,0,0,1,NotUse
Kbank,4,1,7,1,1,624,1007,303,222,0,0,0,1,NotUse
Kbank,4,1,7,1,1,624,1015,303,259,0,0,0,3,NotUse
Kbank,4,1,7,1,1,624,1042,303,303,0,0,0,1,NotUse
Kbank,4,1,7,1,1,624,1126,303,148,0,0,0,2,NotUse
Kbank,4,1,7,1,1,628,930,214,122,2,0,0,0,NotUse
Kbank,4,1,7,1,1,628,975,295,71,2,0,1,0,NotUse
Kbank,4,1,7,1,1,628,975,295,112,0,4,1,2,NotUse
Kbank,4,1,7,1,1,628,1083,81,142,0,0,0,1,NotUse
Kbank,4,1,7,1,1,628,1093,295,40,6,0,0,0,NotUse
Kbank,4,1,7,1,1,628,1113,152,112,3,0,0,0,NotUse
Kbank,4,1,7,1,1,628,1154,71,71,0,1,0,2,NotUse
Kbank,4,1,7,1,1,648,638,178,37,0,6,0,3,NotUse
Kbank,4,1,7,1,1,666,1248,216,31,11,0,0,1,NotUse
Kbank,4,1,7,1,1,699,971,147,248,0,0,0,3,NotUse
Kbank,4,1,7,1,1,699,971,228,303,0,0,0,2,NotUse
Kbank,4,1,7,1,1,705,971,120,60,0,0,0,3,NotUse
Kbank,4,1,7,1,1,709,975,210,152,3,0,0,0,NotUse
Kbank,4,1,7,1,1,831,930,92,71,0,0,1,0,NotUse
Kbank,4,1,7,1,1,890,100,21,45,3,0,0,0,NotUse
Kbank,4,1,7,1,2,49,987,793,99,0,9,0,3,NotUse
Kbank,4,1,7,1,2,49,1011,874,57,2,5,0,2,NotUse
Kbank,4,1,7,1,2,51,692,86,24,0,5,0,2,NotUse
Kbank,4,1,7,1,2,51,880,224,43,0,10,0,3,NotUse
Kbank,4,1,7,1,2,51,921,668,74,0,11,0,3,NotUse
Kbank,4,1,7,1,2,51,921,770,64,0,10,0,4,NotUse
Kbank,4,1,7,1,2,51,925,224,43,0,10,0,3,NotUse
Kbank,4,1,7,1,2,51,1109,872,120,0,13,0,5,NotUse
Kbank,4,1,7,1,2,51,1163,231,35,0,10,0,3,NotUse
Kbank,4,1,7,1,2,53,790,160,24,0,10,0,3,NotUse
Kbank,4,1,7,1,2,62,709,474,43,0,4,11,2,NotUse
Kbank,4,1,7,1,2,71,936,463,31,0,0,18,0,RefCode
Kbank,4,1,7,1,2,71,936,464,31,0,0,18,0,RefCode
Kbank,4,1,7,1,2,71,953,855,109,2,0,21,4,RefCode
Kbank,4,1,7,1,2,71,981,463,31,0,0,18,0,RefCode
Kbank,4,1,7,1,2,71,981,464,31,0,0,18,0,RefCode
Kbank,4,1,7,1,2,71,1052,462,31,0,0,18,0,RefCode
Kbank,4,1,7,1,2,73,672,399,94,0,5,0,3,NotUse
Kbank,4,1,7,1,2,77,637,540,108,5,1,0,2,NotUse
Kbank,4,1,7,1,2,83,676,600,81,4,13,0,4,NotUse
Kbank,4,1,7,1,2,83,676,601,79,0,12,4,3,NotUse
Kbank,4,1,7,1,2,91,645,320,20,0,0,18,0,RefCode
Kbank,4,1,7,1,2,107,855,819,79,2,0,18,5,RefCode
Kbank,4,1,7,1,2,107,886,426,29,0,0,18,0,RefCode
Kbank,4,1,7,1,2,107,886,428,29,0,0,18,0,RefCode
Kbank,4,1,7,1,2,107,926,818,79,0,0,21,6,RefCode
Kbank,4,1,7,1,2,107,926,818,79,0,2,18,6,RefCode
Kbank,4,1,7,1,2,107,926,819,79,2,0,18,6,RefCode
Kbank,4,1,7,1,2,107,930,735,71,0,4,18,1,RefCode
Kbank,4,1,7,1,2,107,930,813,102,3,0,18,0,RefCode
Kbank,4,1,7,1,2,107,931,426,29,0,0,18,0,RefCode
Kbank,4,1,7,1,2,107,957,426,29,0,0,18,0,RefCode
Kbank,4,1,7,1,2,107,957,427,29,0,0,18,0,RefCode
Kbank,4,1,7,1,2,107,957,428,29,0,0,18,0,NotUse
Kbank,4,1,7,1,2,107,957,428,29,0,0,18,0,RefCode
Kbank,4,1,7,1,2,107,970,816,110,5,0,18,3,RefCode
Kbank,4,1,7,1,2,107,971,612,79,0,0,18,4,RefCode
Kbank,4,1,7,1,2,107,971,814,130,0,2,18,3,RefCode
Kbank,4,1,7,1,2,107,971,815,120,2,2,18,4,RefCode
Kbank,4,1,7,1,2,107,971,816,79,0,0,20,3,RefCode
Kbank,4,1,7,1,2,107,971,816,79,1,0,18,6,RefCode
Kbank,4,1,7,1,2,107,971,817,120,0,4,18,4,RefCode
Kbank,4,1,7,1,2,107,971,819,79,0,3,19,6,RefCode
Kbank,4,1,7,1,2,107,971,819,79,1,0,18,5,RefCode
Kbank,4,1,7,1,2,107,971,820,79,1,0,18,2,RefCode
Kbank,4,1,7,1,2,107,971,820,79,1,0,18,6,RefCode
Kbank,4,1,7,1,2,107,971,820,79,1,0,19,5,RefCode
Kbank,4,1,7,1,2,107,971,821,79,0,0,18,6,RefCode
Kbank,4,1,7,1,2,107,971,821,79,0,1,18,6,RefCode
Kbank,4,1,7,1,2,107,975,592,71,2,0,18,2,RefCode
Kbank,4,1,7,1,2,107,975,816,71,2,1,18,4,RefCode
Kbank,4,1,7,1,2,107,975,816,71,4,0,18,3,RefCode
Kbank,4,1,7,1,2,107,975,816,101,3,0,18,0,RefCode
Kbank,4,1,7,1,2,107,1002,426,29,0,0,18,0,RefCode
Kbank,4,1,7,1,2,107,1002,427,29,0,0,18,0,RefCode
Kbank,4,1,7,1,2,107,1002,428,29,0,0,18,0,NotUse
Kbank,4,1,7,1,2,107,1002,428,29,0,0,18,0,RefCode
Kbank,4,1,7,1,2,107,1073,426,29,0,0,18,0,RefCode
Kbank,4,1,7,1,2,107,1073,427,29,0,0,18,0,RefCode
Kbank,4,1,7,1,2,107,1073,428,29,0,0,18,0,RefCode
Kbank,4,1,7,1,2,118,711,601,54,10,8,0,2,NotUse
Kbank,4,1,7,1,2,125,955,409,30,0,0,18,0,RefCode
Kbank,4,1,7,1,2,125,955,410,30,0,0,18,0,RefCode
Kbank,4,1,7,1,2,125,1000,409,30,0,0,18,0,RefCode
Kbank,4,1,7,1,2,125,1000,410,30,0,0,18,0,RefCode
Kbank,4,1,7,1,2,125,1000,411,30,0,0,18,0,RefCode
Kbank,4,1,7,1,2,132,699,587,64,0,16,0,7,NotUse
Kbank,4,1,7,1,2,132,711,587,52,0,16,0,7,NotUse
Kbank,4,1,7,1,2,132,711,587,52,9,10,1,2,NotUse
Kbank,4,1,7,1,2,274,1139,260,36,0,3,6,2,Amount
Kbank,4,1,7,1,2,274,1139,649,50,4,0,6,3,NotUse
Kbank,4,1,7,1,2,280,715,493,31,2,0,17,0,NotUse
Kbank,4,1,7,1,2,281,715,384,31,0,0,15,0,NotUse
Kbank,4,1,7,1,2,281,715,385,31,0,0,15,0,NotUse
Kbank,4,1,7,1,2,281,834,515,31,0,0,20,0,NotUse
Kbank,4,1,7,1,2,282,715,436,31,0,0,17,0,NotUse
Kbank,4,1,7,1,2,282,786,384,31,0,0,15,0,NotUse
Kbank,4,1,7,1,2,283,709,533,47,0,20,0,7,NotUse
Kbank,4,1,7,1,2,283,710,531,46,10,9,0,7,NotUse
Kbank,4,1,7,1,2,284,786,382,31,0,0,15,0,NotUse
Kbank,4,1,7,1,2,624,1042,269,187,0,0,0,3,NotUse
Kbank,4,1,7,1,2,624,1087,269,138,0,0,0,2,NotUse
Kbank,4,1,7,1,2,624,1104,4,125,0,0,0,1,NotUse
Kbank,4,1,7,1,2,628,1072,112,72,2,0,0,0,NotUse
Kbank,4,1,7,1,2,705,1224,147,50,0,0,0,1,NotUse
Kbank,4,1,7,1,2,709,975,10,20,1,0,0,0,NotUse
Kbank,4,1,7,1,2,709,975,20,20,0,0,0,1,NotUse
Kbank,4,1,7,1,2,709,975,20,20,0,0,0,2,NotUse
Kbank,4,1,7,1,2,709,1144,102,81,1,0,0,0,NotUse
Kbank,4,1,7,1,2,801,975,20,20,2,0,0,1,NotUse
Kbank,4,1,7,1,3,49,940,874,71,0,7,0,3,NotUse
Kbank,4,1,7,1,3,49,951,124,36,0,5,0,2,NotUse
Kbank,4,1,7,1,3,49,981,874,89,4,6,0,2,NotUse
Kbank,4,1,7,1,3,49,996,124,36,0,5,0,2,NotUse
Kbank,4,1,7,1,3,49,1004,124,36,0,5,0,2,NotUse
Kbank,4,1,7,1,3,49,1007,874,61,2,9,0,2,NotUse
Kbank,4,1,7,1,3,49,1011,711,59,0,7,0,2,NotUse
Kbank,4,1,7,1,3,49,1022,124,36,0,5,0,2,NotUse
Kbank,4,1,7,1,3,49,1022,874,112,4,7,0,2,NotUse
Kbank,4,1,7,1,3,49,1038,874,71,0,8,0,2,NotUse
Kbank,4,1,7,1,3,49,1049,124,36,0,5,0,2,NotUse
Kbank,4,1,7,1,3,49,1052,874,75,2,7,0,2,NotUse
Kbank,4,1,7,1,3,49,1052,874,75,4,6,0,2,NotUse
Kbank,4,1,7,1,3,49,1052,876,120,0,7,0,2,NotUse
Kbank,4,1,7,1,3,49,1054,874,73,0,9,0,3,NotUse
Kbank,4,1,7,1,3,49,1056,609,59,0,6,0,2,NotUse
Kbank,4,1,7,1,3,49,1056,650,56,1,5,0,3,NotUse
Kbank,4,1,7,1,3,49,1056,660,56,3,5,0,2,NotUse
Kbank,4,1,7,1,3,49,1056,874,71,0,6,0,2,NotUse
Kbank,4,1,7,1,3,49,1056,874,71,0,6,1,2,NotUse
Kbank,4,1,7,1,3,49,1056,874,71,2,5,0,2,NotUse
Kbank,4,1,7,1,3,49,1056,874,75,0,6,1,3,NotUse
Kbank,4,1,7,1,3,49,1056,874,75,0,7,0,4,NotUse
Kbank,4,1,7,1,3,49,1056,874,112,2,5,1,2,NotUse
Kbank,4,1,7,1,3,49,1058,877,73,0,7,0,2,NotUse
Kbank,4,1,7,1,3,49,1063,874,64,0,6,0,2,NotUse
Kbank,4,1,7,1,3,49,1067,124,36,0,5,0,2,NotUse
Kbank,4,1,7,1,3,49,1120,124,36,0,5,0,2,NotUse
Kbank,4,1,7,1,3,49,1138,124,36,0,5,0,2,NotUse
Kbank,4,1,7,1,3,51,692,86,24,0,5,0,2,NotUse
Kbank,4,1,7,1,3,51,925,224,43,0,10,0,3,NotUse
Kbank,4,1,7,1,3,51,973,224,43,0,10,0,3,NotUse
Kbank,4,1,7,1,3,51,1195,653,79,0,10,0,6,NotUse
Kbank,4,1,7,1,3,62,1011,861,21,1,0,0,1,NotUse
Kbank,4,1,7,1,3,62,1056,739,20,1,0,0,1,NotUse
Kbank,4,1,7,1,3,88,712,595,45,5,13,0,1,NotUse
Kbank,4,1,7,1,3,88,718,492,38,0,11,0,5,NotUse
Kbank,4,1,7,1,3,107,926,597,79,0,0,18,3,RefCode
Kbank,4,1,7,1,3,107,971,597,79,0,0,18,3,RefCode
Kbank,4,1,7,1,3,107,971,816,130,5,0,18,0,RefCode
Kbank,4,1,7,1,3,107,971,819,79,0,2,18,5,RefCode
Kbank,4,1,7,1,3,107,971,820,79,1,0,18,5,RefCode
Kbank,4,1,7,1,3,107,975,643,71,4,0,18,2,RefCode
Kbank,4,1,7,1,3,107,975,816,112,4,0,18,5,RefCode
Kbank,4,1,7,1,3,273,743,138,20,0,3,4,1,Amount
Kbank,4,1,7,1,3,274,1094,649,39,0,4,6,2,Amount
Kbank,4,1,7,1,3,282,786,382,31,0,0,15,0,NotUse
Kbank,4,1,7,1,3,282,786,383,31,0,0,15,0,NotUse
Kbank,4,1,7,1,3,282,786,384,31,0,0,15,0,NotUse
Kbank,4,1,7,1,3,628,1154,132,71,3,0,0,0,NotUse
Kbank,4,1,7,1,3,638,1113,81,61,2,0,0,0,NotUse
Kbank,4,1,7,1,3,821,1113,102,112,1,0,0,0,NotUse
Kbank,4,1,7,1,4,49,1009,844,59,0,8,0,2,NotUse
Kbank,4,1,7,1,4,49,1011,874,57,3,5,0,2,NotUse
Kbank,4,1,7,1,4,49,1052,874,79,3,5,0,2,NotUse
Kbank,4,1,7,1,4,49,1052,874,120,3,7,0,2,NotUse
Kbank,4,1,7,1,4,49,1056,844,62,3,5,0,2,NotUse
Kbank,4,1,7,1,4,49,1056,874,71,4,2,0,1,NotUse
Kbank,4,1,7,1,4,49,1063,793,49,0,5,0,3,NotUse
Kbank,4,1,7,1,4,49,1067,124,36,0,5,0,2,NotUse
Kbank,4,1,7,1,4,53,790,160,24,0,10,0,3,NotUse
Kbank,4,1,7,1,4,71,1028,852,71,2,1,18,4,RefCode
Kbank,4,1,7,1,4,107,971,816,140,2,2,18,5,RefCode
Kbank,4,1,7,1,4,125,971,801,79,1,0,18,5,RefCode
Kbank,4,1,7,1,4,247,1135,676,58,4,3,7,2,Amount
Kbank,4,1,7,1,4,247,1139,287,36,0,3,7,2,Amount
Kbank,4,1,7,1,4,247,1139,411,50,0,3,7,3,Amount
Kbank,4,1,7,1,4,248,1094,286,36,0,3,7,2,Amount
Kbank,4,1,7,1,4,248,1117,675,72,2,5,7,2,Amount
Kbank,4,1,7,1,4,248,1139,286,36,0,3,7,2,Amount
Kbank,4,1,7,1,4,272,1094,262,36,0,3,6,2,Amount
Kbank,4,1,7,1,4,272,1138,651,51,0,6,9,3,Amount
Kbank,4,1,7,1,4,272,1139,262,36,0,3,6,2,Amount
Kbank,4,1,7,1,4,272,1139,651,39,0,4,6,2,Amount
Kbank,4,1,7,1,4,273,743,138,20,0,3,4,1,Amount
Kbank,4,1,7,1,4,273,1094,261,36,0,3,6,2,Amount
Kbank,4,1,7,1,4,273,1121,261,36,0,3,6,2,Amount
Kbank,4,1,7,1,4,273,1139,261,36,0,3,6,2,Amount
Kbank,4,1,7,1,4,273,1139,650,39,0,3,6,3,Amount
Kbank,4,1,7,1,4,273,1139,650,39,1,3,6,2,Amount
